,Provider Number,Hospital Name,Address 1,lat,lng,City,State,ZIP Code,County,Phone Number,Hospital Type,Hospital Ownership,Emergency Services
2081,230105,NORTHERN MICHIGAN REGIONAL HOSPITAL,416 CONNABLE AVE,45.37327,-84.9697,PETOSKEY,MI,49770,EMMET,2314874000,Acute Care Hospitals,Voluntary non-profit - Other,Yes
2082,230106,SPECTRUM HEALTH GERBER MEMORIAL,212 S SULLIVAN ST,43.46532,-85.95078,FREMONT,MI,49412,NEWAYGO,2319243300,Acute Care Hospitals,Voluntary non-profit - Private,Yes
2083,230108,PORTAGE HEALTH HOSPITAL,500 CAMPUS DRIVE,47.14004,-88.5867,HANCOCK,MI,49930,HOUGHTON,9064831000,Acute Care Hospitals,Voluntary non-profit - Other,Yes
2084,230110,MEMORIAL MEDICAL CENTER OF WEST MICHIGAN,1 N ATKINSON DRIVE,43.9574,-86.42872,LUDINGTON,MI,49431,MASON,2318432591,Acute Care Hospitals,Voluntary non-profit - Other,Yes
2085,230117,BORGESS MEDICAL CENTER,1521 GULL ROAD,42.30529,-85.56037,KALAMAZOO,MI,49048,KALAMAZOO,2692267000,Acute Care Hospitals,Voluntary non-profit - Other,Yes
2086,230118,HURON MEDICAL CENTER,1100 SOUTH VAN DYKE ROAD,43.80235,-83.03263,BAD AXE,MI,48413,HURON,9892699521,Acute Care Hospitals,Voluntary non-profit - Private,Yes
2087,23011F,VA ANN ARBOR HEALTHCARE SYSTEM,2215 FULLER ROAD,42.287103,-83.712175,ANN ARBOR                     ,MI,48105,WASHTENAW,7347697100,ACUTE CARE - VETERANS ADMINISTRATION,Government Federal,Yes
2088,230121,MEMORIAL HEALTHCARE,826 WEST KING STREET,43.00504,-84.18035,OWOSSO,MI,48867,SHIAWASSEE,9897235211,Acute Care Hospitals,Voluntary non-profit - Other,Yes
2089,23012F,BATTLE CREEK VA MEDICAL CENTER,5500 ARMSTRONG RD.,42.34723,-85.29797,BATTLE CREEK                  ,MI,49015,CALHOUN,2699665600,ACUTE CARE - VETERANS ADMINISTRATION,Government Federal,Yes
2090,230130,WILLIAM BEAUMONT HOSPITAL,3601 W THIRTEEN MILE RD,42.51775,-83.19184,ROYAL OAK,MI,48073,OAKLAND,2488985000,Acute Care Hospitals,Proprietary,Yes
2091,230132,HURLEY MEDICAL CENTER,ONE HURLEY PLAZA,43.02213,-83.7049,FLINT,MI,48503,GENESEE,8102579000,Acute Care Hospitals,Voluntary non-profit - Other,Yes
2092,230133,OTSEGO MEMORIAL HOSPITAL,825 N CENTER AVE,45.03533,-84.67388,GAYLORD,MI,49735,OTSEGO,9897312100,Acute Care Hospitals,Voluntary non-profit - Private,Yes
2093,230141,MCLAREN FLINT,401 S BALLENGER HIGHWAY,43.01424,-83.73316,FLINT,MI,48532,GENESEE,8103422000,Acute Care Hospitals,Voluntary non-profit - Private,Yes
2094,230142,OAKWOOD ANNAPOLIS HOSPITAL,33155 ANNAPOLIS AVE,42.27426,-83.36608,WAYNE,MI,48184,WAYNE,7344674175,Acute Care Hospitals,Government - Hospital District or Authority,Yes
2095,230146,HENRY FORD WYANDOTTE HOSPITAL,2333 BIDDLE AVE,42.21044,-83.14828,WYANDOTTE,MI,48192,WAYNE,7342466000,Acute Care Hospitals,Voluntary non-profit - Private,Yes
2096,230151,BOTSFORD HOSPITAL,28050 GRAND RIVER AVENUE,42.44339,-83.32412,FARMINGTON HILLS,MI,48336,OAKLAND,2484718000,Acute Care Hospitals,Voluntary non-profit - Private,Yes
2097,230156,ST JOSEPH MERCY HOSPITAL,5301 E HURON RIVER DR,42.25985,-83.66124,ANN ARBOR,MI,48106,WASHTENAW,7347123791,Acute Care Hospitals,Voluntary non-profit - Church,Yes
2098,230165,ST JOHN HOSPITAL AND MEDICAL CENTER,22101 MOROSS RD,42.42064,-82.91452,DETROIT,MI,48236,WAYNE,3133434000,Acute Care Hospitals,Voluntary non-profit - Church,Yes
2099,230167,MCLAREN - GREATER LANSING,401 W GREENLAWN AVE,42.70401,-84.55546,LANSING,MI,48910,INGHAM,5179756000,Acute Care Hospitals,Voluntary non-profit - Private,Yes
2100,230174,NORTH OTTAWA COMMUNITY HOSPITAL,1309 SHELDON RD,43.05107,-86.22845,GRAND HAVEN,MI,49417,OTTAWA,6168423600,Acute Care Hospitals,Government - Hospital District or Authority,Yes
2101,230176,OAKWOOD SOUTHSHORE MEDICAL CENTER,5450 FORT STREET,42.11657,-83.21425,TRENTON,MI,48183,WAYNE,7346713800,Acute Care Hospitals,Government - Hospital District or Authority,Yes
2102,230180,MIDMICHIGAN MEDICAL CENTER-CLARE,703 N MCEWAN ST,43.82057,-84.76836,CLARE,MI,48617,CLARE,9898025000,Acute Care Hospitals,Voluntary non-profit - Other,Yes
2103,230193,MCLAREN LAPEER REGION,1375 N MAIN ST,43.06297,-83.32161,LAPEER,MI,48446,LAPEER,8106675500,Acute Care Hospitals,Voluntary non-profit - Private,Yes
2104,230195,ST JOHN MACOMB-OAKLAND HOSPITAL-MACOMB CENTER,11800 EAST TWELVE MILE ROAD,42.50524,-83.00416,WARREN,MI,48093,MACOMB,5865735000,Acute Care Hospitals,Government - Federal,Yes
2105,230197,GENESYS REGIONAL MEDICAL CENTER - HEALTH PARK,ONE GENESYS PARKWAY,42.89268,-83.64136,GRAND BLANC,MI,48439,GENESEE,8106065000,Acute Care Hospitals,Voluntary non-profit - Church,Yes
2106,230207,MCLAREN OAKLAND,50 NORTH PERRY,42.63845,-83.29107,PONTIAC,MI,48342,OAKLAND,2483385000,Acute Care Hospitals,Voluntary non-profit - Private,Yes
2107,230208,CARSON CITY HOSPITAL,406 EAST ELM ST,43.17595,-84.8403,CARSON CITY,MI,48811,MONTCALM,9895843131,Acute Care Hospitals,Voluntary non-profit - Other,Yes
2108,230212,SAINT JOSEPH MERCY SALINE HOSPITAL,400 W RUSSELL ST,42.16592,-83.79038,SALINE,MI,48176,WASHTENAW,7344291500,Acute Care Hospitals,Voluntary non-profit - Church,Yes
2109,230216,PORT HURON HOSPITAL,1221 PINE GROVE AVE,42.98657,-82.42897,PORT HURON,MI,48060,SAINT CLAIR,8109875000,Acute Care Hospitals,Voluntary non-profit - Other,Yes
2110,230217,OAKLAWN HOSPITAL,200 N MADISON,42.2736,-84.95745,MARSHALL,MI,49068,CALHOUN,2697814271,Acute Care Hospitals,Voluntary non-profit - Other,Yes
2111,230222,MIDMICHIGAN MEDICAL CENTER-MIDLAND,4000 WELLNESS DRIVE,43.63496,-84.26119,MIDLAND,MI,48670,MIDLAND,9898393000,Acute Care Hospitals,Voluntary non-profit - Other,Yes
2112,230227,MOUNT CLEMENS REGIONAL MEDICAL CENTER,1000 HARRINGTON BLVD,42.58683,-82.89711,MOUNT CLEMENS,MI,48043,MACOMB,5864938000,Acute Care Hospitals,Proprietary,Yes
2113,230230,EDWARD W SPARROW HOSPITAL,1215 E MICHIGAN AVENUE,42.73357,-84.53439,LANSING,MI,48912,INGHAM,5173646182,Acute Care Hospitals,Voluntary non-profit - Other,Yes
2114,230236,METRO HEALTH HOSPITAL,"5900 BYRON CENTER AVENUE, SW",42.85731,-85.72293,WYOMING,MI,49519,KENT,6162527200,Acute Care Hospitals,Voluntary non-profit - Private,Yes
2115,230239,CHIPPEWA COUNTY WAR MEMORIAL HOSPITAL,500 OSBORN BLVD,46.49803,-84.34958,SAULT SAINTE MARIE,MI,49783,CHIPPEWA,9066354460,Acute Care Hospitals,Voluntary non-profit - Other,Yes
2116,230241,ST JOHN RIVER DISTRICT HOSPITAL,4100 RIVER RD,42.78586,-82.47996,EAST CHINA,MI,48054,SAINT CLAIR,8103297111,Acute Care Hospitals,Government - Hospital District or Authority,Yes
2117,230244,GARDEN CITY HOSPITAL,6245 INKSTER RD,42.33277,-83.3122,GARDEN CITY,MI,48135,WAYNE,7344213300,Acute Care Hospitals,Voluntary non-profit - Private,Yes
2118,230254,CRITTENTON HOSPITAL MEDICAL CENTER,1101 W UNIVERSITY DRIVE,42.680882,-83.149228,ROCHESTER,MI,48307,OAKLAND,2486525000,Acute Care Hospitals,Voluntary non-profit - Private,Yes
2119,230259,CHELSEA COMMUNITY HOSPITAL,775 S MAIN ST,42.310594,-84.016571,CHELSEA,MI,48118,WASHTENAW,7344753911,Acute Care Hospitals,Voluntary non-profit - Private,Yes
2120,230264,SOUTHEAST MICHIGAN SURGICAL HOSPITAL,21230 DEQUINDRE ROAD,42.45185,-83.08189,WARREN,MI,48091,MACOMB,5864271000,Acute Care Hospitals,Voluntary non-profit - Private,No
2121,230269,WILLIAM BEAUMONT HOSPITAL-TROY,44201 DEQUINDRE ROAD,42.61844,-83.09247,TROY,MI,48085,OAKLAND,2489648800,Acute Care Hospitals,Voluntary non-profit - Other,Yes
2122,230270,OAKWOOD HERITAGE HOSPITAL,10000 TELEGRAPH ROAD,42.23512,-83.2771,TAYLOR,MI,48180,WAYNE,3132955253,Acute Care Hospitals,Government - Hospital District or Authority,Yes
2123,230273,DETROIT RECEIVING HOSPITAL & UNIV HEALTH CENTER,4201 ST ANTOINE ST - 3M,42.35394,-83.05361,DETROIT,MI,48201,WAYNE,3137453104,Acute Care Hospitals,Proprietary,Yes
2124,230275,HEALTHSOURCE SAGINAW,3340 HOSPITAL ROAD,43.45394,-84.05207,SAGINAW,MI,48608,SAGINAW,9897907888,Acute Care Hospitals,Voluntary non-profit - Other,Yes
2125,230277,HURON VALLEY-SINAI HOSPITAL,ONE WILLIAM CARLS DRIVE,42.59306,-83.49943,COMMERCE TOWNSHIP,MI,48382,OAKLAND,2489373370,Acute Care Hospitals,Proprietary,Yes
2126,230279,BRIGHTON HOSPITAL,12851 E GRAND RIVER,42.51953,-83.69578,BRIGHTON,MI,48116,LIVINGSTON,8102271211,Acute Care Hospitals,Voluntary non-profit - Private,No
2127,230297,KARMANOS CANCER CENTER,4100 JOHN R,42.35298,-83.05693,DETROIT,MI,48201,WAYNE,8005766266,Acute Care Hospitals,Proprietary,No
2128,230301,OAKLAND REGIONAL HOSPITAL,22401 FOSTER WINTER DRIVE,42.45728,-83.20325,SOUTHFIELD,MI,48075,OAKLAND,2484235100,Acute Care Hospitals,Proprietary,No
2129,230302,HENRY FORD WEST BLOOMFIELD HOSPITAL,6777 WEST MAPLE ROAD,42.541451,-83.409433,W BLOOMFIELD,MI,48322,OAKLAND,2483251000,Acute Care Hospitals,Government - Hospital District or Authority,Yes
2130,23037F,DETROIT (JOHN D. DINGELL) VA MEDICAL CENTER,4646 JOHN R.,42.35547,-83.05968,DETROIT                       ,MI,48201,WAYNE,3135761000,ACUTE CARE - VETERANS ADMINISTRATION,Government Federal,Yes
2131,231300,PAUL OLIVER MEMORIAL HOSPITAL,224 PARK AVENUE,44.63695,-86.24231,FRANKFORT                     ,MI,49635,BENZIE,2313522200,Critical Access Hospitals,Government - Local,Yes
2132,231301,KALKASKA MEMORIAL HEALTH CENTER,419 S CORAL,44.73174,-85.18316,KALKASKA,MI,49646,KALKASKA,2312587500,Critical Access Hospitals,Government - Hospital District or Authority,Yes
2133,231303,SCHOOLCRAFT MEMORIAL HOSPITAL,500 MAIN ST,45.95772,-86.24061,MANISTIQUE,MI,49854,SCHOOLCRAFT,9063413200,Critical Access Hospitals,Government - Local,Yes
2134,231304,HELEN NEWBERRY JOY HOSPITAL,502 W HARRIE ST,46.35272,-85.51729,NEWBERRY,MI,49868,LUCE,9062939200,Critical Access Hospitals,Government - Local,Yes
2135,231305,SAINT MARY'S STANDISH COMMUNITY HOSPITAL,805 W CEDAR ST,43.98226,-83.96888,STANDISH,MI,48658,ARENAC,5178464521,Critical Access Hospitals,Voluntary non-profit - Private,Yes
2136,231306,MACKINAC STRAITS HOSPITAL AND HEALTH CENTER,1140 N STATE STREET,45.89105,-84.72754,SAINT IGNACE                  ,MI,49781,MACKINAC,9066438585,Critical Access Hospitals,Voluntary non-profit - Private,Yes
2137,231307,BARAGA COUNTY MEMORIAL HOSPITAL,18341 US HIGHWAY 41,46.73072,-88.42806,L' ANSE,MI,49946,BARAGA,9065243300,Critical Access Hospitals,Government - Local,Yes
2138,231308,MUNISING MEMORIAL HOSPITAL,1500 SAND POINT RD,46.42398,-86.62575,MUNISING                      ,MI,49862,ALGER,9063874110,Critical Access Hospitals,Voluntary non-profit - Private,Yes
2139,231309,"ASPIRUS ONTONAGON HOSPITAL, INC",601 S SEVENTH ST,46.86664,-89.30303,ONTONAGON                     ,MI,49953,ONTONAGON,9068848000,Critical Access Hospitals,Government - Local,Yes
2140,231310,SCHEURER HOSPITAL,170 N CASEVILLE RD,43.83442,-83.27862,PIGEON,MI,48755,HURON,9894533223,Critical Access Hospitals,Voluntary non-profit - Private,Yes
2141,231311,DECKERVILLE COMMUNITY HOSPITAL,3559 PINE ST,43.52834,-82.73373,DECKERVILLE,MI,48427,SANILAC,8103762835,Critical Access Hospitals,Voluntary non-profit - Other,Yes
2142,231312,SHERIDAN COMMUNITY HOSPITAL,301 N MAIN ST,43.21589,-85.07382,SHERIDAN,MI,48884,MONTCALM,9892913261,Critical Access Hospitals,Voluntary non-profit - Other,No
2143,231313,HARBOR BEACH COMMUNITY HOSPITAL,210 S FIRST ST,43.84276,-82.65158,HARBOR BEACH,MI,48441,HURON,9894793201,Critical Access Hospitals,Voluntary non-profit - Private,Yes
2144,231314,MCKENZIE MEMORIAL HOSPITAL,120 DELAWARE STREET,43.42335,-82.83293,SANDUSKY,MI,48471,SANILAC,8106483770,Critical Access Hospitals,Voluntary non-profit - Private,Yes
2145,231315,BORGESS-LEE MEMORIAL HOSPITAL,420 W HIGH STREET,41.98341,-86.11696,DOWAGIAC,MI,49047,CASS,2697828681,Critical Access Hospitals,Voluntary non-profit - Private,Yes
2146,231316,HILLS & DALES GENERAL HOSPITAL,4675 HILL STREET,43.60446,-83.18124,CASS CITY,MI,48726,TUSCOLA,9898722121,Critical Access Hospitals,Voluntary non-profit - Private,Yes
2147,231317,SPECTRUM HEALTH UNITED MEMORIAL - KELSEY CAMPUS,418 WASHINGTON,43.44064,-85.27826,LAKEVIEW,MI,48850,LAKE,9893527211,Critical Access Hospitals,Voluntary non-profit - Other,Yes
2148,231318,NORTHSTAR HEALTH SYSTEM,1400 W ICE LAKE ROAD,46.09922,-88.62036,IRON RIVER,MI,49935,IRON,9062656121,Critical Access Hospitals,Voluntary non-profit - Other,Yes
2149,231319,ASPIRUS KEWEENAW HOSPITAL,205 OSCEOLA,47.23877,-88.4425,LAURIUM,MI,49913,HOUGHTON,9063376500,Critical Access Hospitals,Voluntary non-profit - Private,Yes
2150,231320,"MERCY HEALTH PARTNERS, LAKESHORE CAMPUS",72 SOUTH STATE STREET,43.60755,-86.36473,SHELBY,MI,49455,OCEANA,2318612156,Critical Access Hospitals,Voluntary non-profit - Other,Yes
2151,231321,BELL MEMORIAL HOSPITAL,901 LAKESHORE DRIVE,46.498665,-87.682993,ISHPEMING,MI,49849,MARQUETTE,9064864431,Critical Access Hospitals,Voluntary non-profit - Private,Yes
2152,231322,CHARLEVOIX AREA HOSPITAL,14700 LAKESHORE DRIVE,45.31486,-85.27366,CHARLEVOIX,MI,49720,CHARLEVOIX,2315474024,Critical Access Hospitals,Voluntary non-profit - Other,Yes
2153,231323,SPECTRUM HEALTH - REED CITY CAMPUS,"PO BOX 75, 300 N PATTERSON",43.8782,-85.52293,REED CITY,MI,49677,OSCEOLA,2318323271,Critical Access Hospitals,Voluntary non-profit - Private,Yes
2154,231324,EATON RAPIDS MEDICAL CENTER,1500 S MAIN STREET,42.49542,-84.65838,EATON RAPIDS,MI,48827,EATON,5176632671,Critical Access Hospitals,Voluntary non-profit - Private,Yes
2155,231325,MIDMICHIGAN MEDICAL CENTER-GLADWIN,515 QUARTER STREET,43.97658,-84.4954,GLADWIN,MI,48624,GLADWIN,9894269286,Critical Access Hospitals,Voluntary non-profit - Private,Yes
2156,231326,CLINTON MEMORIAL HOSPITAL,805 S OAKLAND,42.99321,-84.55452,SAINT JOHNS,MI,48879,CLINTON,9892246881,Critical Access Hospitals,Proprietary,Yes
2157,231327,HAYES GREEN BEACH MEMORIAL HOSPITAL,321 E HARRIS STREET,42.56501,-84.83141,CHARLOTTE,MI,48813,EATON,5175431050,Critical Access Hospitals,Voluntary non-profit - Other,Yes
2158,231328,ALLEGAN GENERAL HOSPITAL,555 LINN STREET,42.51924,-85.85638,ALLEGAN,MI,49010,ALLEGAN,2696864101,Critical Access Hospitals,Voluntary non-profit - Other,Yes
2159,231329,CARO COMMUNITY HOSPITAL,401 N HOOPER STREET,43.49272,-83.40812,CARO,MI,48723,TUSCOLA,9896733141,Critical Access Hospitals,Voluntary non-profit - Private,Yes
2160,231330,MARLETTE REGIONAL HOSPITAL,2770 MAIN STREET,43.33386,-83.0807,MARLETTE,MI,48453,SANILAC,9896354000,Critical Access Hospitals,Voluntary non-profit - Private,Yes
2161,231331,IONIA COUNTY MEMORIAL HOSPITAL,479 LAFAYETTE STREET,42.98557,-85.05156,IONIA,MI,48846,IONIA,6165274200,Critical Access Hospitals,Voluntary non-profit - Private,Yes
2162,231332,BRONSON LAKEVIEW HOSPITAL,408 HAZEN STREET,42.2208,-85.89698,PAW PAW,MI,49079,VAN BUREN,2696571400,Critical Access Hospitals,Government - Hospital District or Authority,Yes
2163,231333,ASPIRUS GRAND VIEW HOSPITAL,N10561 GRAND VIEW LANE,46.4791,-90.10459,IRONWOOD,MI,49938,GOGEBIC,9069322525,Critical Access Hospitals,Voluntary non-profit - Other,Yes
2164,231334,HERRICK MEMORIAL HOSPITAL,500 E POTTAWATAMIE STREET,42.00292,-83.93781,TECUMSEH,MI,49286,LENAWEE,5174243000,Critical Access Hospitals,Government - Federal,Yes
2165,231335,WEST SHORE MEDICAL CENTER,1465 E PARKDALE AVENUE,44.27134,-86.27457,MANISTEE,MI,49660,MANISTEE,2313981000,Critical Access Hospitals,Proprietary,Yes
2166,231336,CHEBOYGAN MEMORIAL HOSPITAL,748 S MAIN,45.63258,-84.48257,CHEBOYGAN,MI,49721,CHEBOYGAN,2316275601,Critical Access Hospitals,Voluntary non-profit - Private,Yes
2167,233300,CHILDREN'S HOSPITAL OF MICHIGAN,3901 BEAUBIEN,42.35175,-83.0543,DETROIT,MI,48201,WAYNE,3137455437,Childrens,Proprietary,Yes
2168,240001,NORTH MEMORIAL MEDICAL CENTER,3300 OAKDALE NORTH,45.01429,-93.32135,ROBBINSDALE,MN,55422,HENNEPIN,7635205200,Acute Care Hospitals,Voluntary non-profit - Private,Yes
2169,240002,ESSENTIA HEALTH ST MARY'S MEDICAL CENTER,407 EAST THIRD STREET,46.79299,-92.0962,DULUTH,MN,55805,SAINT LOUIS,2187864000,Acute Care Hospitals,Voluntary non-profit - Private,Yes
2170,240004,HENNEPIN COUNTY MEDICAL CENTER,701 PARK AVENUE,44.97174,-93.26267,MINNEAPOLIS,MN,55415,HENNEPIN,6128733000,Acute Care Hospitals,Government - Local,Yes
2171,240006,OLMSTED MEDICAL CENTER,1650 FOURTH STREET SOUTHEAST,44.02045,-92.43965,ROCHESTER,MN,55904,OLMSTED,5075296600,Acute Care Hospitals,Voluntary non-profit - Private,Yes
2172,240010,ST MARYS HOSPITAL,1216 SECOND STREET WEST,44.02164,-92.48209,ROCHESTER,MN,55902,OLMSTED,5072555123,Acute Care Hospitals,Voluntary non-profit - Church,Yes
2173,240014,NORTHFIELD HOSPITAL,2000 NORTH AVENUE,44.47386,-93.19175,NORTHFIELD,MN,55057,RICE,5076461000,Acute Care Hospitals,Government - Local,Yes
2174,240018,FAIRVIEW RED WING HOSPITAL,"701 FAIRVIEW BOULEVARD, PO BOX 95",44.56023,-92.57246,RED WING,MN,55066,GOODHUE,6512675000,Acute Care Hospitals,Voluntary non-profit - Private,Yes
2175,240019,ESSENTIA HEALTH DULUTH,502 EAST SECOND STREET,46.79285,-92.09449,DULUTH,MN,55805,SAINT LOUIS,2187862629,Acute Care Hospitals,Voluntary non-profit - Private,No
2176,240020,CAMBRIDGE MEDICAL CENTER,701 SOUTH DELLWOOD,45.56648,-93.22984,CAMBRIDGE,MN,55008,ISANTI,7636897700,Acute Care Hospitals,Voluntary non-profit - Private,Yes
2177,240022,SANFORD  WORTHINGTON MEDICAL CENTER,1018 SIXTH AVENUE PO BOX 997,43.62179,-95.59779,WORTHINGTON,MN,56187,NOBLES,5073722941,Acute Care Hospitals,Proprietary,Yes
2178,24002F,ST CLOUD VA MEDICAL CENTER,4801   8TH STREET N.,45.56767,-94.2178,ST. CLOUD                     ,MN,56303,STEARNS,3202521670,ACUTE CARE - VETERANS ADMINISTRATION,Government Federal,Yes
2179,240030,DOUGLAS COUNTY HOSPITAL,111 17TH AVENUE EAST,45.87304,-95.37637,ALEXANDRIA,MN,56308,DOUGLAS,3207621511,Acute Care Hospitals,Government - Local,Yes
2180,240036,ST CLOUD HOSPITAL,1406 6TH AVE NORTH,45.57535,-94.16977,SAINT CLOUD,MN,56303,STEARNS,3202512700,Acute Care Hospitals,Voluntary non-profit - Private,Yes
2181,240038,UNITED HOSPITAL,333 NORTH SMITH AVENUE,44.94272,-93.10723,SAINT PAUL,MN,55102,RAMSEY,6512418802,Acute Care Hospitals,Voluntary non-profit - Private,Yes
2182,24003F,MINNEAPOLIS VA MEDICAL CENTER,ONE VETERANS DRIVE,44.90242,-93.2052,MINNEAPOLIS                   ,MN,55417,HENNEPIN,6127252000,ACUTE CARE - VETERANS ADMINISTRATION,Government Federal,Yes
2183,240040,UNIVERSITY MEDICAL CENTER-MESABI/ MESABA CLINICS,750 EAST 34TH ST,47.41011,-92.93005,HIBBING,MN,55746,SAINT LOUIS,2183626659,Acute Care Hospitals,Voluntary non-profit - Other,Yes
2184,240043,MAYO CLINIC HEALTH SYSTEM - ALBERT LEA,404 WEST FOUNTAIN STREET,43.65209,-93.37285,ALBERT LEA,MN,56007,FREEBORN,5073732384,Acute Care Hospitals,Voluntary non-profit - Private,Yes
2185,240044,WINONA HEALTH SERVICES,855 MANKATO AVENUE,44.03513,-91.62207,WINONA,MN,55987,WINONA,5074543650,Acute Care Hospitals,Voluntary non-profit - Private,Yes
2186,240047,ST LUKES HOSPITAL,915 E 1ST ST,46.79666,-92.08749,DULUTH,MN,55805,SAINT LOUIS,2182495555,Acute Care Hospitals,Voluntary non-profit - Private,Yes
2187,240050,FAIRVIEW LAKES  HEALTH SERVICES,5200 FAIRVIEW BOULEVARD,45.32172,-92.99987,WYOMING,MN,55092,CHISAGO,6519827000,Acute Care Hospitals,Voluntary non-profit - Private,Yes
2188,240052,LAKE REGION HEALTHCARE CORPORATION,712 SOUTH CASCADE,46.27666,-96.07243,FERGUS FALLS,MN,56537,OTTER TAIL,2187368000,Acute Care Hospitals,Voluntary non-profit - Private,Yes
2189,240053,PARK NICOLLET METHODIST HOSPITAL,6500 EXCELSIOR BLVD,44.92896,-93.36176,SAINT LOUIS PARK,MN,55426,HENNEPIN,9529935000,Acute Care Hospitals,Voluntary non-profit - Private,Yes
2190,240056,RIDGEVIEW MEDICAL CENTER,500 SOUTH MAPLE STREET,44.84323,-93.79076,WACONIA,MN,55387,CARVER,9524422191,Acute Care Hospitals,Voluntary non-profit - Private,Yes
2191,240057,ABBOTT NORTHWESTERN HOSPITAL,800 EAST 28TH STREET,44.95498,-93.26064,MINNEAPOLIS,MN,55407,HENNEPIN,6128634000,Acute Care Hospitals,Voluntary non-profit - Private,Yes
2192,240059,REGINA MEDICAL CENTER,1175 NININGER ROAD,44.74762,-92.87234,HASTINGS,MN,55033,DAKOTA,6514804100,Acute Care Hospitals,Voluntary non-profit - Church,Yes
2193,240061,MAYO CLINIC METHODIST HOSPITAL,201 WEST CENTER STREET,44.02347,-92.46589,ROCHESTER,MN,55902,OLMSTED,5072667890,Acute Care Hospitals,Voluntary non-profit - Other,Yes
2194,240063,ST JOSEPH'S HOSPITAL,45 WEST 10TH STREET,44.94881,-93.10069,SAINT PAUL,MN,55102,RAMSEY,6512323000,Acute Care Hospitals,Voluntary non-profit - Private,Yes
2195,240064,GRAND ITASCA CLINIC AND HOSPITAL,1601 GOLF COURSE ROAD,47.22032,-93.55269,GRAND RAPIDS,MN,55744,ITASCA,2183263401,Acute Care Hospitals,Voluntary non-profit - Private,Yes
2196,240066,LAKEVIEW MEMORIAL HOSPITAL,927 WEST CHURCHILL STREET,45.04815,-92.81762,STILLWATER,MN,55082,WASHINGTON,6514395330,Acute Care Hospitals,Voluntary non-profit - Private,Yes
2197,240069,OWATONNA HOSPITAL,2250 26TH STREET NORTHWEST,44.11155,-93.25085,OWATONNA,MN,55060,STEELE,5074513850,Acute Care Hospitals,Voluntary non-profit - Other,Yes
2198,240071,DISTRICT ONE HOSPITAL,200 STATE AVENUE,44.28864,-93.2572,FARIBAULT,MN,55021,RICE,5073346451,Acute Care Hospitals,Government - Hospital District or Authority,Yes
2199,240075,ESSENTIA HEALTH ST JOSEPH'S MEDICAL CENTER,523 NORTH 3RD STREET,46.36165,-94.20513,BRAINERD,MN,56401,CROW WING,2188292861,Acute Care Hospitals,Voluntary non-profit - Church,Yes
2200,240076,BUFFALO HOSPITAL,303 CATLIN ST,45.19386,-93.87066,BUFFALO,MN,55313,WRIGHT,7636841212,Acute Care Hospitals,Voluntary non-profit - Other,Yes
2201,240078,FAIRVIEW SOUTHDALE HOSPITAL,6401 FRANCE AVENUE SOUTH,44.88636,-93.32886,EDINA,MN,55435,HENNEPIN,9529245000,Acute Care Hospitals,Voluntary non-profit - Private,Yes
2202,240080,"UNIVERSITY OF MINNESOTA  MEDICAL CENTER, FAIRVIEW",2450 RIVERSIDE AVENUE,44.96729,-93.2377,MINNEAPOLIS,MN,55454,HENNEPIN,6122733000,Acute Care Hospitals,Voluntary non-profit - Private,Yes
2203,240084,VIRGINIA REGIONAL MEDICAL CENTER,901 9TH STREET NORTH,47.53107,-92.54861,VIRGINIA,MN,55792,SAINT LOUIS,2187413340,Acute Care Hospitals,Government - Local,Yes
2204,240088,RICE MEMORIAL HOSPITAL,301 BECKER AVE SW,45.11986,-95.0465,WILLMAR,MN,56201,KANDIYOHI,3202314227,Acute Care Hospitals,Government - Local,Yes
2205,240093,MAYO CLINIC HEALTH SYSTEM - MANKATO,1025 MARSH STREET BOX 8673,44.1641,-93.98288,MANKATO,MN,56002,BLUE EARTH,5076254031,Acute Care Hospitals,Voluntary non-profit - Private,Yes
2206,240100,SANFORD BEMIDJI MEDICAL CENTER,1300 ANNE ST NW,47.5049,-94.89815,BEMIDJI,MN,56601,BELTRAMI,2187515430,Acute Care Hospitals,Voluntary non-profit - Private,Yes
2207,240101,ESSENTIA HEALTH ST MARYS,1027 WASHINGTON AVE,46.81486,-95.84455,DETROIT LAKES,MN,56501,BECKER,2188470852,Acute Care Hospitals,Voluntary non-profit - Church,Yes
2208,240104,ST FRANCIS REGIONAL MEDICAL CENTER,1455 ST FRANCIS AVENUE,44.77101,-93.50059,SHAKOPEE,MN,55379,SCOTT,9524033000,Acute Care Hospitals,Voluntary non-profit - Church,Yes
